20      0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9
1.1   0.0	-0.0003130000000000077	-0.0005849999999999883	-0.0007739999999999969	-0.0008149999999999963	-0.0006410000000000027	-0.00020000000000000573	0.0005109999999999976	0.0014170000000000155	0.0023370000000000057	0.003002999999999992	0.0031240000000000018	0.0025249999999999995	0.0012650000000000022	-0.00025699999999999334	-0.0014889999999999973	-0.002276000000000007	-0.0033950000000000004	-0.005939000000000003	-0.009147
1.2   0.0	-0.0005099999999999966	-0.0009659999999999808	-0.0012989999999999946	-0.0014310000000000156	-0.0012769999999999865	-0.0007750000000000118	6.899999999999962e-05	0.0011579999999999924	0.002265000000000003	0.0030639999999999973	0.0032120000000000065	0.0024859999999999882	0.0009580000000000006	-0.000908000000000006	-0.002488000000000004	-0.0037760000000000085	-0.006150999999999993	-0.011678	-0.02246800000000001
1.3   0.0	-0.0007159999999999944	-0.0013669999999999932	-0.0018740000000000007	-0.002135999999999999	-0.0020519999999999983	-0.0015469999999999928	-0.0006210000000000104	0.0005990000000000023	0.0018570000000000116	0.0027810000000000057	0.0029829999999999995	0.0022140000000000076	0.0005690000000000001	-0.001445999999999989	-0.0031769999999999993	-0.004704	-0.007462999999999997	-0.012556999999999999	-0.019438999999999998
1.4   0.0	-0.0008520000000000055	-0.0016509999999999997	-0.0023169999999999857	-0.0027350000000000013	-0.0027780000000000027	-0.002346000000000001	-0.0014349999999999918	-0.00016599999999999948	0.0011749999999999955	0.0021909999999999985	0.002475999999999992	0.0017840000000000078	0.00020999999999998797	-0.0017169999999999963	-0.0033520000000000078	-0.004777999999999991	-0.0070209999999999925	-0.009271999999999999	-0.004884999999999993
1.5   0.0	-0.0008209999999999884	-0.0016309999999999936	-0.002376000000000003	-0.0029409999999999853	-0.003165000000000015	-0.002908999999999981	-0.002131000000000008	-0.0009429999999999994	0.00037500000000000033	0.0014219999999999927	0.001796999999999993	0.0012590000000000101	-7.500000000000562e-05	-0.0017059999999999992	-0.003041000000000002	-0.004145999999999997	-0.005811999999999998	-0.006939999999999991	-0.002030000000000003
1.6   0.0	-0.0005310000000000037	-0.0011380000000000001	-0.0018220000000000044	-0.0024759999999999782	-0.002912000000000012	-0.002932000000000004	-0.0024310000000000165	-0.0014749999999999902	-0.00031699999999999784	0.0006599999999999939	0.0010730000000000045	0.0007130000000000053	-0.0003100000000000047	-0.0015320000000000056	-0.0024409999999999987	-0.0031139999999999913	-0.004377000000000006	-0.00615700000000001	-0.0063500000000000015
1.7   0.0	2.0000000000020002e-05	-0.0001480000000000093	-0.0005890000000000062	-0.0012340000000000129	-0.0018699999999999967	-0.002229999999999982	-0.002125000000000002	-0.0015410000000000007	-0.000685000000000005	0.00010100000000000386	0.0004580000000000001	0.00020599999999999788	-0.0005430000000000088	-0.0013750000000000012	-0.0018419999999999964	-0.002001999999999997	-0.0026760000000000048	-0.004573999999999995	-0.00727799999999998
1.8   0.0	0.0006960000000000022	0.0011050000000000018	0.0010519999999999974	0.0005489999999999939	-0.00019999999999999185	-0.0008830000000000088	-0.0012069999999999997	-0.0010720000000000035	-0.0006029999999999924	-0.00011000000000000594	8.49999999999948e-05	-0.0001799999999999996	-0.0007969999999999991	-0.0013839999999999963	-0.001527000000000004	-0.0012050000000000116	-0.0010610000000000046	-0.001965999999999995	-0.0041100000000000095
1.9   0.0	0.001290000000000003	0.002232999999999999	0.002593999999999999	0.0023270000000000027	0.0015949999999999923	0.0007180000000000034	4.900000000000043e-05	-0.0002110000000000098	-0.00011499999999999705	6.899999999999268e-05	4.000000000000184e-05	-0.0003640000000000032	-0.0010299999999999997	-0.001600000000000003	-0.0016629999999999978	-0.0010799999999999924	-0.0002430000000000019	0.00012100000000000348	-0.0004239999999999973
																			
