102  -5.1 -5.0 -4.9 -4.8 -4.7 -4.6 -4.5 -4.4 -4.3 -4.2 -4.1 -4.0 -3.9 -3.8 -3.7 -3.6 -3.5 -3.4 -3.3 -3.2 -3.1 -3.0 -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3 -2.2 -2.1 -2.0 -1.9 -1.8 -1.7 -1.6 -1.5 -1.4 -1.3 -1.2 -1.1 -1.0 -.9 -.8 -.7 -.6 -.5 -.4 -.3 -.2 -.1 0 .1 .2 .3 .4 .5 .6 .7 .8 .9 1.0 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2.0 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.0 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.0 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.0
-5.1	-1.100000000000005e-05	-1.0999999999999942e-05	-1.1999999999999966e-05	-1.3000000000000099e-05	-1.2999999999999882e-05	-1.1999999999999966e-05	-1.1999999999999966e-05	-1.100000000000005e-05	-9.999999999999918e-06	-9.000000000000002e-06	-7.999999999999978e-06	-6.000000000000146e-06	-5.000000000000013e-06	-4.999999999999905e-06	-3.0000000000000187e-06	-1.0000000000000243e-06	-9.999999999999159e-07	-8.131516293641283e-20	-9.999999999999752e-07	4.0657581468206416e-20	2.710505431213761e-20	-1.0000000000000243e-06	-1.9999999999999944e-06	-3.999999999999989e-06	-6.000000000000037e-06	-1.100000000000005e-05	-1.9000000000000137e-05	-3.3999999999999905e-05	-5.500000000000025e-05	-8.6e-05	-0.000129	-0.00018499999999999994	-0.00025299999999999975	-0.00032699999999999917	-0.0003999999999999993	-0.00045699999999999994	-0.0004799999999999969	-0.00045299999999999854	-0.000363999999999998	-0.00021200000000000038	-2.2999999999998716e-05	0.0001559999999999999	0.00026500000000000135	0.0002510000000000012	0.00011700000000000599	-1.9999999999999185e-05	2.4000000000003185e-05	0.0002889999999999976	0.00048700000000000143	0.00034000000000000696	7.100000000000162e-05	0.0	-7.100000000000162e-05	-0.00034000000000000696	-0.00048700000000000143	-0.0002889999999999976	-2.4000000000003185e-05	1.9999999999999185e-05	-0.00011700000000000599	-0.00025099999999999775	-0.00026500000000000135	-0.0001559999999999999	2.2999999999998716e-05	0.00021200000000000038	0.000363999999999998	0.00045299999999999854	0.0004799999999999969	0.00045699999999999994	0.0003999999999999993	0.00032699999999999917	0.00025299999999999964	0.00018500000000000005	0.00012899999999999996	8.599999999999998e-05	5.500000000000025e-05	3.399999999999996e-05	1.9000000000000137e-05	1.100000000000005e-05	6.000000000000037e-06	3.999999999999989e-06	1.9999999999999944e-06	9.999999999999972e-07	-1.3552527156068805e-20	-4.573977915173222e-20	9.9999999999997e-07	8.131516293641283e-20	9.999999999999159e-07	1.0000000000000243e-06	3.000000000000073e-06	4.999999999999905e-06	5.000000000000013e-06	6.000000000000146e-06	7.999999999999978e-06	9.000000000000002e-06	9.999999999999918e-06	1.100000000000005e-05	1.1999999999999966e-05	1.1999999999999966e-05	1.2999999999999882e-05	1.3000000000000099e-05	1.1999999999999966e-05	1.0999999999999942e-05
-5.0	-1.1999999999999966e-05	-1.2999999999999882e-05	-1.2000000000000075e-05	-1.299999999999999e-05	-1.2000000000000075e-05	-1.1999999999999858e-05	-1.2000000000000075e-05	-1.0999999999999942e-05	-1.0000000000000026e-05	-9.00000000000011e-06	-7.000000000000062e-06	-5.999999999999929e-06	-3.99999999999988e-06	-2.0000000000000486e-06	0.0	-1.0000000000000243e-06	1.0000000000000243e-06	1.9999999999999944e-06	1.99999999999994e-06	9.999999999999972e-07	4.0657581468206416e-20	-9.9999999999997e-07	-9.9999999999997e-07	-3.0000000000000187e-06	-7.000000000000062e-06	-1.3999999999999907e-05	-2.099999999999997e-05	-3.900000000000008e-05	-6.199999999999988e-05	-9.699999999999981e-05	-0.0001469999999999995	-0.0002080000000000004	-0.0002830000000000007	-0.0003649999999999999	-0.00044200000000000055	-0.0004999999999999996	-0.0005170000000000001	-0.00047500000000000325	-0.0003610000000000002	-0.00018299999999999914	2.3999999999999713e-05	0.00020200000000000076	0.00026800000000000435	0.00017199999999999854	-4.599999999999743e-05	-0.0001749999999999946	5.1999999999996493e-05	0.00048799999999998855	0.0004019999999999996	-0.00043799999999999395	-0.0008500000000000035	0.0	0.0008500000000000035	0.00043799999999999395	-0.0004019999999999996	-0.00048799999999998855	-5.1999999999996493e-05	0.0001749999999999946	4.599999999999743e-05	-0.00017199999999999854	-0.00026800000000000435	-0.00020200000000000076	-2.3999999999999713e-05	0.00018299999999999914	0.0003610000000000002	0.0004750000000000024	0.0005170000000000001	0.0004999999999999996	0.00044200000000000055	0.0003649999999999999	0.0002830000000000008	0.0002080000000000004	0.0001469999999999995	9.699999999999981e-05	6.199999999999988e-05	3.900000000000008e-05	2.099999999999997e-05	1.3999999999999907e-05	7.000000000000062e-06	3.0000000000000187e-06	9.9999999999997e-07	9.999999999999836e-07	-4.0657581468206416e-20	-9.999999999999972e-07	-1.99999999999994e-06	-1.9999999999999944e-06	-1.0000000000000243e-06	1.0000000000000243e-06	0.0	2.0000000000000486e-06	3.99999999999988e-06	5.999999999999929e-06	7.000000000000062e-06	9.00000000000011e-06	1.0000000000000026e-05	1.0999999999999942e-05	1.2000000000000075e-05	1.1999999999999858e-05	1.2000000000000075e-05	1.299999999999999e-05	1.2000000000000075e-05	1.2999999999999882e-05
-4.9	-1.1999999999999858e-05	-1.3999999999999907e-05	-1.2000000000000075e-05	-1.4000000000000123e-05	-1.1999999999999858e-05	-1.2000000000000075e-05	-1.0000000000000026e-05	-1.0000000000000026e-05	-8.000000000000194e-06	-5.000000000000013e-06	-4.000000000000097e-06	-1.9999999999998318e-06	-1.0000000000001327e-06	2.0000000000000486e-06	2.9999999999999645e-06	4.000000000000096e-06	5.000000000000012e-06	5.000000000000012e-06	3.999999999999988e-06	3.999999999999935e-06	2.9999999999999374e-06	9.9999999999997e-07	-2.710505431213761e-20	-1.9999999999999944e-06	-6.000000000000037e-06	-1.3000000000000045e-05	-2.5000000000000062e-05	-4.0999999999999804e-05	-6.799999999999986e-05	-0.00010599999999999966	-0.00015799999999999972	-0.00022699999999999988	-0.00030699999999999976	-0.000393000000000001	-0.0004729999999999994	-0.000529	-0.0005350000000000025	-0.00047400000000000225	-0.00033399999999999923	-0.0001270000000000021	0.00010300000000000585	0.00027499999999999747	0.0002979999999999927	0.00011300000000000199	-0.0001850000000000046	-0.00028099999999999653	0.0001170000000000061	0.0004730000000000012	-0.0005640000000000089	-0.002806000000000003	-0.003157000000000007	0.0	0.003157000000000007	0.002806000000000003	0.0005640000000000089	-0.0004730000000000012	-0.0001170000000000061	0.00028099999999999653	0.0001850000000000046	-0.00011300000000000199	-0.0002979999999999927	-0.00027499999999999747	-0.00010300000000000585	0.00012700000000000038	0.00033399999999999923	0.0004740000000000014	0.0005350000000000025	0.000529	0.0004729999999999994	0.0003930000000000012	0.00030699999999999987	0.00022699999999999993	0.00015799999999999972	0.00010599999999999965	6.799999999999981e-05	4.0999999999999804e-05	2.5000000000000062e-05	1.3000000000000045e-05	6.000000000000037e-06	1.9999999999999944e-06	2.710505431213761e-20	-9.9999999999997e-07	-2.9999999999999103e-06	-3.999999999999935e-06	-3.999999999999988e-06	-5.000000000000012e-06	-5.000000000000012e-06	-4.000000000000096e-06	-2.9999999999999645e-06	-1.9999999999998318e-06	1.0000000000001327e-06	1.9999999999998318e-06	3.99999999999988e-06	4.999999999999796e-06	8.000000000000194e-06	1.0000000000000026e-05	1.0000000000000026e-05	1.2000000000000075e-05	1.1999999999999858e-05	1.4000000000000123e-05	1.2000000000000075e-05	1.3999999999999907e-05
-4.8	-1.299999999999999e-05	-1.0999999999999942e-05	-1.2000000000000075e-05	-1.0999999999999942e-05	-1.0000000000000026e-05	-1.0000000000000026e-05	-9.00000000000011e-06	-5.000000000000013e-06	-3.99999999999988e-06	-1.9999999999998318e-06	9.999999999999159e-07	4.9999999999997954e-06	6.000000000000145e-06	8.999999999999894e-06	1.0000000000000243e-05	1.0999999999999942e-05	1.1999999999999858e-05	1.0999999999999942e-05	1.100000000000005e-05	8.999999999999894e-06	7.999999999999978e-06	5.000000000000067e-06	2.999999999999981e-06	-1.9999999999999944e-06	-5.000000000000013e-06	-1.1999999999999966e-05	-2.4999999999999903e-05	-4.300000000000007e-05	-7.100000000000005e-05	-0.0001120000000000006	-0.00016600000000000008	-0.00023599999999999915	-0.00031900000000000006	-0.0004080000000000004	-0.00048700000000000094	-0.0005350000000000008	-0.0005309999999999994	-0.0004449999999999992	-0.00027400000000000167	-3.399999999999931e-05	0.000220999999999999	0.00039500000000000304	0.0003790000000000043	0.000120000000000002	-0.0002509999999999943	-0.00032600000000000684	0.00016800000000001536	0.00027299999999999547	-0.0019649999999999945	-0.005778000000000019	-0.005929999999999991	0.0	0.005929999999999991	0.005778000000000005	0.0019649999999999945	-0.0002729999999999816	-0.00016800000000001536	0.0003259999999999999	0.0002509999999999943	-0.000120000000000002	-0.0003790000000000043	-0.00039500000000000304	-0.000220999999999999	3.399999999999931e-05	0.00027400000000000167	0.00044499999999999835	0.0005309999999999994	0.0005350000000000012	0.00048700000000000094	0.00040800000000000016	0.00031899999999999995	0.00023599999999999915	0.00016600000000000008	0.0001120000000000006	7.100000000000005e-05	4.300000000000007e-05	2.4999999999999903e-05	1.1999999999999966e-05	4.999999999999986e-06	1.9999999999999842e-06	-2.999999999999991e-06	-5.000000000000067e-06	-7.999999999999978e-06	-8.999999999999894e-06	-1.0999999999999942e-05	-1.0999999999999942e-05	-1.1999999999999858e-05	-1.0999999999999942e-05	-1.0000000000000026e-05	-8.999999999999894e-06	-6.000000000000145e-06	-4.9999999999997954e-06	-9.999999999999159e-07	1.9999999999998318e-06	3.99999999999988e-06	5.000000000000013e-06	9.00000000000011e-06	1.0000000000000026e-05	1.0000000000000026e-05	1.0999999999999942e-05	1.2000000000000075e-05	1.0999999999999942e-05
-4.7	-1.0000000000000026e-05	-1.0999999999999725e-05	-9.000000000000327e-06	-8.999999999999894e-06	-7.99999999999976e-06	-5.00000000000023e-06	-2.0000000000002655e-06	1.0000000000001327e-06	4.000000000000097e-06	8.999999999999894e-06	1.1000000000000159e-05	1.4999999999999823e-05	1.899999999999992e-05	2.1000000000000185e-05	2.2999999999999583e-05	2.3999999999999933e-05	2.400000000000015e-05	2.3000000000000017e-05	2.099999999999997e-05	1.8000000000000004e-05	1.500000000000004e-05	9.99999999999981e-06	7.0000000000000075e-06	4.000000000000043e-06	-4.000000000000002e-06	-1.1999999999999966e-05	-2.299999999999999e-05	-4.2000000000000235e-05	-7.10000000000001e-05	-0.00011099999999999976	-0.00016700000000000064	-0.00023900000000000085	-0.00031999999999999845	-0.0004069999999999998	-0.0004809999999999979	-0.0005189999999999995	-0.0004959999999999982	-0.0003860000000000009	-0.0001810000000000006	9.69999999999964e-05	0.000384999999999993	0.0005730000000000006	0.0005389999999999909	0.00022300000000000098	-0.00021899999999999697	-0.0003180000000000127	0.00023100000000000898	0.00030999999999999084	-0.0023370000000000196	-0.006793999999999981	-0.006958000000000006	0.0	0.006958000000000006	0.006793999999999981	0.0023370000000000196	-0.00030999999999999084	-0.00023100000000000898	0.0003180000000000127	0.00021899999999999697	-0.00022300000000000098	-0.0005389999999999909	-0.0005730000000000006	-0.000384999999999993	-9.69999999999964e-05	0.0001810000000000006	0.0003860000000000009	0.0004959999999999982	0.0005189999999999995	0.00048099999999999836	0.0004069999999999996	0.00031999999999999856	0.0002390000000000009	0.0001670000000000006	0.00011099999999999976	7.10000000000001e-05	4.2000000000000235e-05	2.299999999999999e-05	1.199999999999998e-05	4.000000000000002e-06	-4.000000000000043e-06	-7.000000000000062e-06	-9.99999999999981e-06	-1.500000000000004e-05	-1.8000000000000004e-05	-2.099999999999997e-05	-2.3000000000000017e-05	-2.400000000000015e-05	-2.3999999999999716e-05	-2.3000000000000017e-05	-2.1000000000000185e-05	-1.899999999999992e-05	-1.4999999999999823e-05	-1.1000000000000159e-05	-8.999999999999894e-06	-4.000000000000097e-06	-1.0000000000001327e-06	2.0000000000002655e-06	5.00000000000023e-06	7.999999999999978e-06	8.999999999999894e-06	9.000000000000327e-06	1.0999999999999942e-05
-4.6	-8.999999999999894e-06	-7.99999999999976e-06	-5.999999999999929e-06	-4.000000000000097e-06	0.0	1.9999999999998313e-06	7.000000000000062e-06	1.1000000000000159e-05	1.5999999999999955e-05	2.1000000000000185e-05	2.7999999999999813e-05	3.199999999999991e-05	3.700000000000014e-05	3.999999999999967e-05	4.399999999999977e-05	4.40000000000002e-05	4.40000000000002e-05	4.199999999999994e-05	3.8000000000000056e-05	3.399999999999996e-05	2.800000000000003e-05	2.20000000000001e-05	1.500000000000004e-05	7.99999999999987e-06	1.000000000000024e-06	-8.000000000000059e-06	-2.2000000000000027e-05	-3.899999999999985e-05	-6.800000000000022e-05	-0.00010699999999999967	-0.00016099999999999947	-0.0002289999999999996	-0.0003090000000000009	-0.00038900000000000176	-0.0004530000000000012	-0.0004789999999999985	-0.0004340000000000021	-0.00029699999999999865	-5.699999999999629e-05	0.0002630000000000028	0.0005870000000000007	0.0008040000000000061	0.0007760000000000059	0.00043299999999998895	-7.900000000000962e-05	-0.00027599999999999153	0.00025499999999997747	0.0006540000000000018	-0.0011629999999999835	-0.004789000000000002	-0.005257000000000012	0.0	0.005257000000000012	0.004789000000000002	0.0011629999999999835	-0.0006540000000000018	-0.0002549999999999844	0.00027599999999999153	7.900000000000962e-05	-0.00043299999999998895	-0.0007760000000000059	-0.0008040000000000061	-0.0005870000000000007	-0.0002630000000000028	5.699999999999629e-05	0.00029699999999999865	0.0004340000000000012	0.0004789999999999985	0.00045300000000000163	0.00038900000000000154	0.0003090000000000009	0.0002289999999999997	0.00016099999999999947	0.00010699999999999965	6.800000000000023e-05	3.8999999999999843e-05	2.200000000000002e-05	8.000000000000032e-06	-1.000000000000024e-06	-7.99999999999987e-06	-1.500000000000004e-05	-2.20000000000001e-05	-2.800000000000003e-05	-3.399999999999996e-05	-3.800000000000027e-05	-4.199999999999994e-05	-4.40000000000002e-05	-4.4000000000000636e-05	-4.40000000000002e-05	-3.999999999999967e-05	-3.700000000000014e-05	-3.199999999999991e-05	-2.7999999999999813e-05	-2.1000000000000185e-05	-1.5999999999999955e-05	-1.1000000000000159e-05	-7.000000000000062e-06	-1.9999999999998313e-06	0.0	4.000000000000097e-06	5.999999999999929e-06	7.999999999999978e-06
-4.5	-4.999999999999796e-06	-2.999999999999531e-06	0.0	4.000000000000097e-06	7.000000000000062e-06	1.2999999999999989e-05	2.0000000000000052e-05	2.7000000000000118e-05	3.4999999999999875e-05	4.200000000000037e-05	5.000000000000013e-05	5.799999999999945e-05	6.500000000000039e-05	6.999999999999975e-05	7.399999999999985e-05	7.499999999999998e-05	7.300000000000015e-05	7.100000000000032e-05	6.400000000000069e-05	5.600000000000006e-05	4.699999999999973e-05	3.800000000000027e-05	2.6999999999999894e-05	1.699999999999987e-05	7.999999999999978e-06	-1.99999999999994e-06	-1.6000000000000064e-05	-3.500000000000009e-05	-6.099999999999975e-05	-9.800000000000021e-05	-0.0001479999999999997	-0.0002120000000000006	-0.00028299999999999896	-0.00035499999999999855	-0.0004069999999999994	-0.00041499999999999957	-0.0003510000000000006	-0.00018600000000000214	8.599999999999754e-05	0.00044099999999999695	0.0008060000000000012	0.0010599999999999984	0.0010619999999999866	0.0007209999999999994	0.00014400000000000523	-0.00023600000000001398	8.100000000001162e-05	0.0007279999999999923	0.00020499999999999685	-0.0017660000000000037	-0.0024290000000000006	0.0	0.0024290000000000006	0.0017660000000000037	-0.00020499999999999685	-0.0007279999999999923	-8.100000000001162e-05	0.00023600000000001398	-0.00014400000000000523	-0.0007209999999999994	-0.0010619999999999866	-0.0010599999999999984	-0.0008060000000000012	-0.0004409999999999987	-8.599999999999754e-05	0.00018600000000000214	0.00035099999999999975	0.00041499999999999957	0.00040699999999999894	0.00035499999999999855	0.0002829999999999992	0.0002120000000000006	0.0001479999999999998	9.800000000000021e-05	6.099999999999975e-05	3.500000000000009e-05	1.6000000000000064e-05	2.0000000000000486e-06	-7.999999999999978e-06	-1.699999999999987e-05	-2.6999999999999894e-05	-3.800000000000027e-05	-4.699999999999973e-05	-5.600000000000006e-05	-6.400000000000025e-05	-7.100000000000032e-05	-7.300000000000015e-05	-7.499999999999998e-05	-7.399999999999985e-05	-6.999999999999975e-05	-6.500000000000039e-05	-5.799999999999945e-05	-4.99999999999997e-05	-4.200000000000037e-05	-3.4999999999999875e-05	-2.7000000000000118e-05	-2.0000000000000052e-05	-1.2999999999999989e-05	-6.999999999999628e-06	-4.000000000000097e-06	0.0	2.999999999999531e-06
-4.4	-9.99999999999699e-07	2.999999999999964e-06	8.000000000000194e-06	1.2999999999999555e-05	2.0000000000000052e-05	2.9000000000000383e-05	3.799999999999984e-05	4.6000000000000034e-05	5.7999999999999885e-05	7.000000000000062e-05	8.099999999999948e-05	9.30000000000002e-05	0.00010299999999999979	0.00011200000000000099	0.00011699999999999905	0.00011800000000000005	0.00011699999999999992	0.00011099999999999999	0.00010199999999999966	8.99999999999998e-05	7.599999999999968e-05	6.0999999999999856e-05	4.700000000000017e-05	3.200000000000013e-05	1.899999999999992e-05	4.999999999999796e-06	-8.999999999999894e-06	-2.699999999999968e-05	-5.000000000000013e-05	-8.499999999999979e-05	-0.0001299999999999997	-0.0001849999999999994	-0.0002480000000000008	-0.000307	-0.00034500000000000156	-0.00033900000000000076	-0.00025400000000000075	-7.099999999999815e-05	0.00022500000000000124	0.0006040000000000004	0.0009989999999999964	0.0012870000000000104	0.0013270000000000087	0.001011999999999999	0.00039700000000000835	-0.00020099999999999285	-0.00029600000000001153	0.0001560000000000103	0.00037600000000000133	-0.00019500000000000073	-0.0006219999999999976	0.0	0.0006219999999999976	0.00019500000000000073	-0.00037600000000000133	-0.0001560000000000103	0.00029600000000001153	0.00020099999999999285	-0.00039700000000000835	-0.001011999999999999	-0.0013270000000000087	-0.0012870000000000104	-0.0009989999999999964	-0.0006040000000000004	-0.00022500000000000124	7.099999999999815e-05	0.00025400000000000075	0.00033900000000000076	0.00034500000000000156	0.000307	0.0002480000000000008	0.00018499999999999962	0.0001299999999999997	8.499999999999979e-05	5.000000000000013e-05	2.699999999999968e-05	8.999999999999894e-06	-4.999999999999796e-06	-1.899999999999992e-05	-3.199999999999991e-05	-4.700000000000017e-05	-6.0999999999999856e-05	-7.599999999999968e-05	-8.99999999999998e-05	-0.00010199999999999966	-0.00011099999999999999	-0.00011699999999999992	-0.00011800000000000005	-0.00011699999999999992	-0.00011200000000000099	-0.00010299999999999979	-9.30000000000002e-05	-8.100000000000034e-05	-7.000000000000062e-05	-5.7999999999999885e-05	-4.6000000000000034e-05	-3.799999999999984e-05	-2.9000000000000383e-05	-2.0000000000000486e-05	-1.2999999999999989e-05	-7.99999999999976e-06	-2.999999999999964e-06
-4.3	5.999999999999929e-06	1.1999999999999858e-05	1.7999999999999787e-05	2.7000000000000118e-05	3.600000000000044e-05	4.4999999999999034e-05	5.7999999999999885e-05	7.300000000000015e-05	8.900000000000054e-05	0.00010500000000000006	0.00012199999999999971	0.00013699999999999997	0.00015300000000000036	0.00016400000000000008	0.00017200000000000028	0.00017599999999999994	0.00017399999999999968	0.00016500000000000022	0.00015300000000000036	0.00013599999999999984	0.00011600000000000064	9.39999999999999e-05	7.200000000000045e-05	5.199999999999996e-05	3.399999999999974e-05	1.7000000000000088e-05	0.0	-1.800000000000022e-05	-4.0000000000000105e-05	-7.000000000000062e-05	-0.00010800000000000002	-0.0001559999999999999	-0.00020900000000000085	-0.0002550000000000009	-0.00027899999999999973	-0.0002579999999999978	-0.00016299999999999648	2.9999999999998778e-05	0.00032999999999999696	0.0007120000000000008	0.0011089999999999989	0.001410999999999999	0.0014789999999999873	0.0012050000000000116	0.0005859999999999893	-0.00016700000000000048	-0.000677999999999998	-0.0007020000000000082	-0.0004620000000000041	-0.0003520000000000051	-0.00028700000000000253	0.0	0.00028700000000000253	0.0003520000000000051	0.0004620000000000041	0.0007020000000000082	0.000677999999999998	0.00016700000000000048	-0.0005859999999999893	-0.0012050000000000116	-0.0014789999999999907	-0.001410999999999999	-0.0011089999999999989	-0.0007120000000000008	-0.00032999999999999696	-2.9999999999998778e-05	0.00016299999999999648	0.00025799999999999695	0.00027899999999999973	0.0002550000000000009	0.00020900000000000042	0.0001559999999999999	0.00010800000000000002	7.000000000000062e-05	4.0000000000000105e-05	1.800000000000022e-05	0.0	-1.7000000000000088e-05	-3.399999999999974e-05	-5.199999999999996e-05	-7.200000000000002e-05	-9.400000000000033e-05	-0.00011600000000000064	-0.00013599999999999984	-0.00015300000000000036	-0.00016500000000000022	-0.00017399999999999968	-0.00017599999999999994	-0.00017200000000000028	-0.00016400000000000008	-0.00015300000000000036	-0.00013699999999999997	-0.00012199999999999971	-0.00010500000000000006	-8.900000000000054e-05	-7.300000000000015e-05	-5.7999999999999885e-05	-4.4999999999999034e-05	-3.600000000000044e-05	-2.7000000000000118e-05	-1.7999999999999787e-05	-1.1999999999999858e-05
-4.2	1.2999999999999557e-05	2.0000000000000052e-05	3.0000000000000516e-05	3.8999999999999105e-05	5.10000000000007e-05	6.599999999999922e-05	8.200000000000048e-05	0.0001010000000000004	0.00012199999999999971	0.00014399999999999916	0.00016700000000000048	0.00018899999999999993	0.00021099999999999938	0.00022899999999999914	0.00024000000000000063	0.0002469999999999998	0.00024499999999999956	0.000236000000000001	0.00021899999999999958	0.000194999999999999	0.00016700000000000048	0.00013699999999999997	0.00010600000000000019	7.799999999999994e-05	5.300000000000096e-05	3.099999999999978e-05	1.2999999999999989e-05	-5.999999999999929e-06	-2.7000000000000544e-05	-5.499999999999949e-05	-8.700000000000027e-05	-0.0001269999999999995	-0.00017000000000000088	-0.00020599999999999959	-0.0002199999999999997	-0.0001920000000000012	-9.600000000000233e-05	8.99999999999998e-05	0.00036900000000000127	0.0007189999999999974	0.0010819999999999996	0.0013559999999999996	0.0014229999999999937	0.0011760000000000034	0.0005980000000000013	-0.0001939999999999928	-0.0009299999999999933	-0.0013350000000000029	-0.0013340000000000019	-0.0010509999999999894	-0.0005910000000000012	0.0	0.0005910000000000012	0.0010509999999999894	0.0013340000000000019	0.0013350000000000029	0.0009299999999999933	0.0001939999999999928	-0.0005980000000000013	-0.0011760000000000034	-0.0014229999999999972	-0.0013559999999999996	-0.0010819999999999996	-0.0007189999999999974	-0.00036899999999999954	-8.99999999999998e-05	9.600000000000233e-05	0.0001920000000000012	0.0002199999999999997	0.00020599999999999959	0.00017000000000000088	0.0001269999999999995	8.70000000000007e-05	5.499999999999949e-05	2.7000000000000544e-05	5.999999999999929e-06	-1.2999999999999989e-05	-3.099999999999978e-05	-5.3000000000000096e-05	-7.799999999999994e-05	-0.00010600000000000019	-0.0001369999999999991	-0.00016700000000000048	-0.00019499999999999986	-0.00021899999999999958	-0.00023600000000000013	-0.0002449999999999987	-0.0002470000000000007	-0.00024000000000000063	-0.00022899999999999828	-0.00021099999999999938	-0.00018899999999999993	-0.00016700000000000048	-0.00014399999999999916	-0.00012199999999999971	-0.0001010000000000004	-8.200000000000048e-05	-6.599999999999922e-05	-5.10000000000007e-05	-3.8999999999999105e-05	-3.0000000000000516e-05	-2.0000000000000052e-05
